date,avg_uncorrected_pressure,avg_corrected_pressure,total_daily_conflict_duration
2001-12-08,0.43333,0.61136,330.0
2001-12-09,0.72083,0.81131,280.0
2001-12-10,0.77619,0.78095,20.0
2001-12-11,1.05,1.05,0.0
2001-12-12,0.57917,0.65749,460.0
2001-12-13,0.80833,0.85156,120.0
2001-12-14,0.975,1.15218,470.0
2001-12-15,1.16667,1.32246,280.0
2001-12-16,1.21667,1.36707,260.0
2001-12-17,0.96333,0.97818,60.0
2001-12-18,1.1,1.1,0.0
2001-12-19,0.88,0.97,270.0
2001-12-20,0.64722,0.65215,40.0
2001-12-21,1.30556,1.31501,30.0
2001-12-22,0.78333,0.83696,150.0
2001-12-23,1.275,1.34005,120.0
2001-12-24,1.25417,1.29723,130.0
2001-12-26,0.91,0.95915,160.0
2001-12-27,1.18889,1.22537,130.0
2001-12-28,0.86111,0.90278,150.0
2001-12-29,0.81111,0.8413,90.0
2001-12-30,0.7,0.74327,150.0
2001-12-31,1.35,1.35,0.0
2002-01-01,0.59167,0.68829,160.0
2002-01-02,0.62917,0.62917,0.0
2002-01-03,0.65,0.65,0.0
2002-01-04,0.90556,0.93775,70.0
2002-01-05,0.7125,0.7125,0.0
2002-01-06,0.55833,0.61976,270.0
2002-01-07,1.08333,1.11511,60.0
2002-01-08,1.025,1.025,0.0
2002-01-09,0.81667,0.84324,70.0
2002-01-10,1.46667,1.46667,0.0
2002-01-11,0.76111,0.83333,130.0
2002-01-12,0.47222,0.47222,0.0
2002-01-13,1.64583,1.64583,0.0
2002-01-14,0.48667,0.51667,90.0
2002-01-15,0.58333,0.58333,0.0
2002-01-16,0.49667,0.53394,240.0
2002-01-17,0.88333,0.91108,140.0
2002-01-18,1.06667,1.18478,230.0
2002-01-19,0.55556,0.56393,20.0
2002-01-20,0.75556,0.75556,0.0
2002-01-21,1.05833,1.13883,160.0
2002-01-22,0.64667,0.67174,80.0
2002-01-23,0.98333,0.99838,30.0
2002-01-24,1.11667,1.11667,0.0
2002-01-25,0.50833,0.55075,180.0
2002-01-26,0.91667,0.9497,40.0
2002-01-27,0.60417,0.67453,270.0
2002-01-28,1.00833,1.00833,0.0
2002-01-29,0.75417,0.75417,0.0
2002-01-30,0.99167,1.11149,240.0
2002-01-31,1.05833,1.08881,60.0
2002-02-01,0.89167,0.89167,0.0
2002-02-02,0.87222,0.93056,120.0
2002-02-03,0.73889,0.78593,230.0
2002-02-04,1.65,1.72364,190.0
2002-02-05,0.94167,0.97024,60.0
2002-02-06,0.89167,0.89167,0.0
2002-02-07,0.73333,0.81604,230.0
2002-02-08,0.73333,0.73333,0.0
2002-02-09,1.30833,1.30833,0.0
2002-02-10,0.57778,0.67074,220.0
2002-02-11,0.91667,0.95179,80.0
2002-02-12,0.6,0.6,0.0
2002-02-13,0.55667,0.5681,50.0
2002-02-14,0.81667,0.81667,0.0
2002-02-15,0.59722,0.59722,0.0
2002-02-16,0.875,1.00961,460.0
2002-02-17,0.41875,0.4419,160.0
2002-02-18,0.85833,0.88382,60.0
2002-02-19,0.81111,0.86862,140.0
2002-02-20,0.73889,0.7956,120.0
2002-02-21,0.65833,0.69472,260.0
2002-02-22,0.59,0.59,0.0
2002-02-23,1.43333,1.43333,0.0
2002-02-24,0.75417,0.91025,620.0
2002-02-25,0.61667,0.69238,260.0
2002-02-26,0.69167,0.72013,90.0
2002-02-27,0.95,1.07222,220.0
2002-02-28,0.74167,0.90692,390.0
2002-03-01,0.72222,0.7925,190.0
2002-03-02,0.70833,0.79905,400.0
2002-03-03,0.74444,0.85455,340.0
2002-03-04,0.98333,1.0625,290.0
2002-03-05,0.86667,1.06398,430.0
2002-03-06,1.01667,1.16044,140.0
2002-03-07,0.86667,1.00942,320.0
2002-03-08,1.09167,1.27331,350.0
2002-03-09,0.67917,0.78225,300.0
2002-03-10,1.25833,1.38952,270.0
2002-03-11,0.47083,0.4875,40.0
2002-03-12,0.78333,0.9661,440.0
2002-03-13,0.8,1.01127,460.0
2002-03-14,0.67222,0.89049,570.0
2002-03-15,0.78889,0.92634,320.0
2002-03-16,0.48333,0.60662,1080.0
2002-03-17,0.65833,0.76991,310.0
2002-03-18,0.475,0.53721,280.0
2002-03-19,0.81667,0.82718,30.0
2002-03-20,0.81667,0.98259,360.0
2002-03-21,0.56667,0.70768,410.0
2002-03-22,0.90833,0.9945,180.0
2002-03-23,0.75,0.91304,200.0
2002-03-24,1.15833,1.46365,520.0
2002-03-25,0.65,0.94839,740.0
2002-03-26,0.57778,0.93716,810.0
2002-03-27,0.61111,0.87521,750.0
2002-03-28,0.68333,1.15458,990.0
2002-03-29,0.32083,0.8359,1340.0
2002-03-30,0.55556,0.94396,1180.0
2002-03-31,0.56667,1.81228,1640.0
2002-04-01,0.63333,1.65401,1370.0
2002-04-02,0.61111,1.21739,1120.0
2002-04-03,0.62917,0.98798,1030.0
2002-04-04,0.48333,1.20397,1360.0
2002-04-05,0.52222,1.0822,1130.0
2002-04-06,1.06667,1.83877,1030.0
2002-04-07,0.70833,1.68712,1320.0
2002-04-08,0.73333,1.01129,1120.0
2002-04-09,0.5625,0.70833,800.0
2002-04-10,0.75,1.43328,1040.0
2002-04-11,0.725,1.23455,950.0
2002-04-12,0.53889,1.10293,1170.0
2002-04-13,0.5625,0.9128,870.0
2002-04-14,0.6,1.14,630.0
2002-04-15,0.69167,1.19279,930.0
2002-04-16,0.825,1.16361,640.0
2002-04-17,0.62333,0.73035,560.0
2002-04-18,0.78333,0.86764,200.0
2002-04-19,0.58333,0.65097,570.0
2002-04-20,1.01667,1.68824,930.0
2002-04-21,0.87222,1.1852,620.0
2002-04-22,0.74167,1.05148,620.0
2002-04-23,0.63333,0.72229,280.0
2002-04-24,0.975,1.08445,210.0
2002-04-25,0.76667,1.09595,670.0
2002-04-26,0.54583,0.61245,280.0
2002-04-27,1.02778,1.10004,160.0
2002-04-28,0.95,1.30625,330.0
2002-04-29,0.41667,0.54803,550.0
2002-04-30,0.8,0.98956,430.0
2002-05-01,0.81667,1.21541,720.0
2002-05-02,0.84167,0.99491,440.0
2002-05-03,0.84167,0.90746,150.0
2002-05-04,1.4,1.4,0.0
2002-05-05,0.91667,1.71201,590.0
2002-05-06,0.52083,0.68101,530.0
2002-05-07,0.59167,1.12896,1790.0
2002-05-08,0.83333,1.00323,370.0
2002-05-09,0.775,0.97048,420.0
2002-05-10,0.76111,0.94346,420.0
2002-05-11,0.84167,1.20308,740.0
2002-05-12,1.125,1.42823,510.0
2002-05-13,0.825,0.94648,290.0
2002-05-14,0.90833,0.90833,0.0
2002-05-15,0.65556,0.65556,0.0
2002-05-16,1.33333,1.33333,0.0
2002-05-17,0.76667,0.76667,0.0
2002-05-18,1.01111,1.01111,0.0
2002-05-19,0.84583,0.94793,270.0
2002-05-20,0.88333,0.92239,90.0
2002-05-21,1.0,1.0048,10.0
2002-05-22,0.76111,0.8038,130.0
2002-05-23,0.66111,0.67311,40.0
2002-05-24,0.81667,0.81667,0.0
2002-05-25,0.93889,0.98721,120.0
2002-05-26,1.2,1.22061,60.0
2002-05-27,0.52778,0.57578,90.0
2002-05-28,0.59,0.60407,50.0
2002-05-29,0.98889,0.98889,0.0
2002-05-30,0.91667,0.91667,0.0
2002-05-31,0.78333,0.85,160.0
2002-06-01,0.86667,0.89823,150.0
2002-06-02,0.89167,0.92463,170.0
2002-06-03,0.83333,1.00141,310.0
2002-06-04,1.05,1.23214,170.0
2002-06-05,0.58889,0.82595,610.0
2002-06-06,1.21667,1.29731,140.0
2002-06-07,0.91667,0.91667,0.0
2002-06-08,1.325,1.47594,270.0
2002-06-09,0.77917,0.86861,810.0
2002-06-10,0.83889,0.93925,250.0
2002-06-11,0.96667,1.0949,130.0
2002-06-12,1.0,1.02259,50.0
2002-06-13,0.79167,0.79167,0.0
2002-06-14,0.57,0.57,0.0
2002-06-15,1.175,1.175,0.0
2002-06-16,1.05,1.27262,430.0
2002-06-17,0.74444,0.86275,300.0
2002-06-18,0.68889,0.85869,440.0
2002-06-19,0.80833,1.0444,510.0
2002-06-20,0.88333,1.02543,300.0
2002-06-21,0.63333,0.7844,420.0
2002-06-22,0.84444,0.85784,40.0
2002-06-23,0.87222,1.04994,570.0
2002-06-24,0.55417,0.75528,630.0
2002-06-25,0.85,1.17543,610.0
2002-06-26,1.23333,1.35262,190.0
2002-06-27,0.9,0.9,0.0
2002-06-28,0.975,1.07407,210.0
2002-06-29,1.08889,1.15351,220.0
2002-06-30,0.66667,0.68211,60.0
2002-07-01,0.98333,0.98333,0.0
2002-07-02,0.73333,0.73333,0.0
2002-07-03,0.72778,0.72778,0.0
2002-07-04,0.95,0.95,0.0
2002-07-05,0.54667,0.54667,0.0
2002-07-06,1.02222,1.0985,140.0
2002-07-07,0.775,0.775,0.0
2002-07-08,0.94167,0.94167,0.0
2002-07-09,0.73333,0.73333,0.0
2002-07-10,0.89444,0.92222,50.0
2002-07-11,0.59667,0.59667,0.0
2002-07-12,0.99167,1.08772,160.0
2002-07-13,1.2,1.27421,180.0
2002-07-14,0.9,0.98601,250.0
2002-07-15,0.85556,0.85556,0.0
2002-07-16,1.125,1.35763,390.0
2002-07-17,0.6625,0.76232,270.0
2002-07-18,0.975,0.975,0.0
2002-07-19,0.83333,0.92741,240.0
2002-07-20,0.95,0.95,170.0
2002-07-21,0.77222,0.77222,0.0
2002-07-22,1.14167,1.17319,60.0
2002-07-23,0.7,0.88982,500.0
2002-07-24,1.11667,1.13123,30.0
2002-07-25,0.83889,0.83889,0.0
2002-07-26,0.88333,0.89487,30.0
2002-07-27,1.34167,1.34167,0.0
2002-07-28,1.325,1.41165,170.0
2002-07-29,0.50278,0.50278,0.0
2002-07-30,0.96667,0.97805,30.0
2002-07-31,0.84167,0.90567,160.0
2002-08-01,0.9,1.17654,520.0
2002-08-02,0.76667,0.86727,190.0
2002-08-03,0.9,0.94582,130.0
2002-08-04,0.47222,0.61944,530.0
2002-08-05,0.56667,0.72775,500.0
2002-08-06,0.875,0.97453,200.0
2002-08-07,1.01667,1.01667,0.0
2002-08-08,0.95,0.95,0.0
2002-08-09,0.95833,0.95833,0.0
2002-08-10,1.08333,1.17991,290.0
2002-08-11,1.00833,1.05797,150.0
2002-08-12,0.93333,0.93333,0.0
2002-08-13,0.85833,0.85833,0.0
2002-08-14,0.78333,0.79359,40.0
2002-08-15,0.56667,0.675,260.0
2002-08-16,0.88889,0.88889,0.0
2002-08-17,1.46667,1.46667,0.0
2002-08-18,1.05,1.10533,170.0
2002-08-19,0.81667,0.9757,330.0
2002-08-20,1.05,1.05,0.0
2002-08-21,0.775,0.81163,90.0
2002-08-22,0.65417,0.725,170.0
2002-08-23,0.67,0.67,0.0
2002-08-24,0.95833,1.04921,390.0
2002-08-25,0.77222,1.00919,550.0
2002-08-26,0.75,0.75,0.0
2002-08-27,0.56333,0.61857,200.0
2002-08-28,1.0,1.13434,250.0
2002-08-29,0.64167,0.65441,50.0
2002-08-30,0.66667,0.66667,0.0
2002-08-31,1.1,1.19331,180.0
2002-09-01,0.90833,0.94123,140.0
2002-09-02,0.65,0.70431,170.0
2002-09-03,0.62917,0.64122,50.0
2002-09-04,1.19167,1.19167,0.0
2002-09-05,0.73889,0.84703,290.0
2002-09-06,0.95833,0.95833,0.0
2002-09-07,2.55,2.55,0.0
2002-09-08,0.95833,0.95833,0.0
2002-09-09,0.85,1.4413,480.0
2002-09-10,0.75833,0.75833,0.0
2002-09-12,1.20833,1.20833,0.0
2002-09-14,1.83333,1.83333,0.0
2002-09-15,0.83,0.83,0.0
2002-09-16,1.04167,1.12195,160.0
2002-09-17,0.70556,0.70556,470.0
2002-09-18,1.01667,1.0453,60.0
2002-09-19,0.725,0.82261,260.0
2002-09-20,0.575,0.76205,600.0
2002-09-21,1.025,1.20312,360.0
2002-09-22,1.09167,1.20721,410.0
2002-09-23,0.60417,0.72333,430.0
2002-09-24,0.66,0.67796,60.0
2002-09-25,0.72778,0.72778,0.0
2002-09-26,0.64167,0.67079,110.0
2002-09-27,1.13333,1.13333,0.0
2002-09-28,0.68333,0.74748,230.0
2002-09-29,1.25,1.37155,340.0
2002-09-30,0.51429,0.51429,0.0
2002-10-01,1.06667,1.06667,0.0
2002-10-02,1.0,1.0,0.0
2002-10-03,0.98333,1.00223,40.0
2002-10-04,0.93333,0.93333,0.0
2002-10-05,1.25,1.32056,70.0
2002-10-06,0.76667,0.76667,0.0
2002-10-07,0.95833,1.07021,240.0
2002-10-08,0.78333,0.78333,0.0
2002-10-09,0.62083,0.66667,140.0
2002-10-10,1.05,1.12535,140.0
2002-10-11,0.725,0.7325,30.0
2002-10-12,1.5,1.5,0.0
2002-10-13,1.18333,1.24796,130.0
2002-10-14,1.15,1.35059,310.0
2002-10-15,0.98889,0.98889,0.0
2002-10-16,0.40278,0.54722,520.0
2002-10-17,0.65833,0.65833,0.0
2002-10-18,0.95833,0.95833,0.0
2002-10-19,1.13333,1.13333,0.0
2002-10-20,0.60333,0.65116,150.0
2002-10-21,1.14167,1.20362,110.0
2002-10-22,1.06111,1.06111,0.0
2002-10-23,0.76667,0.76667,0.0
2002-10-24,1.71667,1.73924,30.0
2002-10-25,0.58333,0.58333,0.0
2002-10-26,0.79583,0.79583,0.0
2002-10-27,0.98889,1.04675,120.0
2002-10-28,0.74444,0.74444,0.0
2002-10-29,0.88333,0.88333,0.0
2002-10-30,0.58333,0.60366,80.0
2002-10-31,0.67,0.67,0.0
2002-11-01,0.6125,0.62439,60.0
2002-11-02,1.25,1.25,0.0
2002-11-03,1.32222,1.32877,20.0
2002-11-04,1.30833,1.34054,60.0
2002-11-05,1.02222,1.04444,40.0
2002-11-06,1.00556,1.00556,0.0
2002-11-07,0.80556,0.80556,0.0
2002-11-08,0.87778,0.87778,0.0
2002-11-09,1.35833,1.40335,80.0
2002-11-10,0.8875,0.8969,40.0
2002-11-11,1.31667,1.31667,0.0
2002-11-12,0.62333,0.62333,0.0
2002-11-13,0.93333,0.95498,50.0
2002-11-14,0.85,0.85,0.0
2002-11-15,0.89444,0.98131,210.0
2002-11-16,1.36667,1.53112,280.0
2002-11-17,1.10833,1.30053,340.0
2002-11-18,0.96667,1.2077,410.0
2002-11-19,0.57083,0.64583,180.0
2002-11-20,0.75,0.79408,150.0
2002-11-21,0.93333,0.99633,140.0
2002-11-22,0.91111,0.93889,50.0
2002-11-23,0.57333,0.57333,0.0
2002-11-24,0.91667,0.99982,310.0
2002-11-25,0.88333,0.97146,200.0
2002-11-26,0.90833,0.91689,20.0
2002-11-27,0.93333,0.93333,0.0
2002-11-28,0.825,1.39484,910.0
2002-11-29,0.78333,1.32114,460.0
2002-11-30,0.81667,1.00035,410.0
2002-12-01,0.64333,0.83441,710.0
2002-12-02,0.75556,0.88974,290.0
2002-12-03,0.97778,0.97778,0.0
2002-12-04,0.68667,0.68667,0.0
2002-12-05,0.9,0.9,0.0
2002-12-06,0.81111,0.81111,0.0
2002-12-07,0.525,0.525,0.0
2002-12-08,0.73889,0.83051,190.0
2002-12-09,0.76667,0.76667,0.0
2002-12-10,0.95833,0.95833,0.0
2002-12-11,0.64,0.64,0.0
2002-12-12,0.95833,0.97357,40.0
2002-12-13,1.06667,1.06667,0.0
2002-12-14,1.04583,1.04583,0.0
2002-12-15,1.0,1.14563,150.0
2002-12-16,0.68333,0.68333,0.0
2002-12-17,0.55833,0.55833,0.0
2002-12-18,0.52,0.56006,130.0
2002-12-19,1.03333,1.03333,0.0
2002-12-20,0.88333,0.88333,0.0
2002-12-21,0.77333,0.77333,0.0
2002-12-22,1.01667,1.09533,300.0
2002-12-23,0.91667,0.91667,0.0
2002-12-24,0.65556,0.73239,220.0
2002-12-25,0.81667,0.97625,170.0
2002-12-26,0.90833,0.94111,200.0
2002-12-27,0.71667,0.74775,90.0
2002-12-28,0.8125,0.86536,200.0
2002-12-29,0.81667,0.88857,310.0
2002-12-30,0.58667,0.58667,0.0
2002-12-31,0.93333,0.93333,0.0
2003-01-01,0.76667,0.76667,0.0
2003-01-02,0.53,0.53,0.0
2003-01-03,1.075,1.075,0.0
2003-01-04,1.03333,1.03333,0.0
2003-01-05,0.58,0.75769,870.0
2003-01-06,1.175,1.25918,150.0
2003-01-07,0.81111,0.81111,0.0
2003-01-08,0.60417,0.65833,130.0
2003-01-09,1.00556,1.00556,0.0
2003-01-10,1.025,1.025,0.0
2003-01-11,1.39444,1.39444,0.0
2003-01-12,0.63056,0.6609,190.0
2003-01-13,0.82778,0.82778,0.0
2003-01-14,0.775,0.775,0.0
2003-01-15,1.09167,1.09167,0.0
2003-01-16,0.7625,0.78133,60.0
2003-01-17,1.01667,1.10319,160.0
2003-01-18,0.72083,0.72083,0.0
2003-01-19,0.68333,0.85417,410.0
2003-01-20,0.8625,0.8625,0.0
2003-01-21,1.175,1.34244,280.0
2003-01-22,0.8875,0.8875,0.0
2003-01-23,1.275,1.275,0.0
2003-01-24,0.725,0.725,0.0
2003-01-25,0.92222,0.99854,170.0
2003-01-26,1.48333,1.7355,170.0
2003-01-27,1.10556,1.10556,0.0
2003-01-28,0.55556,0.58611,140.0
2003-01-29,1.325,1.325,0.0
2003-01-30,1.15,1.15,0.0
2003-01-31,1.175,1.175,0.0
2003-02-01,0.98333,2.25,1520.0
2003-02-02,0.8,2.06667,760.0
2003-02-03,1.46667,1.58074,140.0
2003-02-04,1.5,1.5,0.0
2003-02-05,1.64167,1.64167,0.0
2003-02-06,1.28333,1.28333,0.0
2003-02-07,1.10833,1.10833,0.0
2003-02-08,1.19167,1.25206,120.0
2003-02-09,1.375,1.375,0.0
2003-02-10,1.51667,1.51667,0.0
2003-02-11,1.2,1.2,0.0
2003-02-12,0.96667,0.96667,0.0
2003-02-13,1.225,1.225,0.0
2003-02-14,1.10833,1.59982,660.0
2003-02-15,1.58333,1.58333,0.0
2003-02-16,0.68333,0.68333,0.0
2003-02-17,1.31667,1.31667,0.0
2003-02-18,1.11667,1.11667,0.0
2003-02-19,0.93889,0.96265,60.0
2003-02-20,0.90833,1.16111,480.0
2003-02-21,1.28333,1.38095,140.0
2003-02-22,1.03333,1.03333,0.0
2003-02-23,1.11667,1.13626,20.0
2003-02-24,1.11667,1.11667,0.0
2003-02-25,0.95,0.95,0.0
2003-02-26,0.92222,0.92222,0.0
2003-02-27,0.66667,0.71732,130.0
2003-02-28,0.52381,0.52381,0.0
2003-03-01,1.35,1.35,0.0
2003-03-03,0.98889,0.98889,0.0
2003-03-04,0.67083,0.6763,20.0
2003-03-05,0.75,0.85451,280.0
2003-03-06,0.6625,0.75676,270.0
2003-03-07,1.11667,1.15218,70.0
2003-03-08,1.33333,1.51081,270.0
2003-03-10,0.875,0.875,0.0
2003-03-11,1.38333,1.38333,0.0
2003-03-12,1.02222,1.02222,0.0
2003-03-13,1.38333,1.38333,0.0
2003-03-14,1.05833,1.63246,770.0
2003-03-15,0.77917,0.77917,0.0
2003-03-16,1.6,1.68768,120.0
2003-03-17,1.70833,1.75,50.0
2003-03-18,1.7,1.7,0.0
2003-03-19,1.625,1.625,0.0
2003-03-20,1.78333,1.78333,0.0
2003-03-21,1.81667,1.81667,0.0
2003-03-22,1.30556,1.30556,0.0
2003-03-23,1.28889,1.28889,0.0
2003-03-24,0.92083,0.92083,0.0
2003-03-25,1.75,1.75,0.0
2003-03-26,1.66667,1.66667,0.0
2003-03-27,0.92917,0.92917,0.0
2003-03-28,0.94583,0.94583,0.0
2003-03-29,1.74167,1.74167,0.0
2003-03-30,1.8,1.8,0.0
2003-03-31,1.19444,1.19444,0.0
2003-04-01,1.625,1.625,0.0
2003-04-02,1.01667,1.11367,430.0
2003-04-03,1.22222,1.22222,20.0
2003-04-04,1.60833,1.74706,190.0
2003-04-05,1.68333,1.68333,0.0
2003-04-06,0.9875,0.9875,0.0
2003-04-07,1.71667,1.71667,0.0
2003-04-08,0.58333,1.71892,1460.0
2003-04-09,0.91667,0.91667,0.0
2003-04-10,1.65833,1.81853,200.0
2003-04-11,1.17222,1.17222,0.0
2003-04-12,0.76333,0.76333,0.0
2003-04-13,0.525,0.88636,450.0
2003-04-14,1.12778,1.12778,0.0
2003-04-15,0.95833,1.24569,500.0
2003-04-16,0.725,0.725,0.0
2003-04-17,1.43333,1.43333,0.0
2003-04-18,1.40833,1.40833,0.0
2003-04-19,1.25833,1.38876,220.0
2003-04-20,0.8,1.12,340.0
2003-04-21,1.43333,1.43333,0.0
2003-04-22,0.72,0.72,0.0
2003-04-23,0.92222,1.00617,160.0
2003-04-24,1.06667,1.09631,50.0
2003-04-25,0.78333,0.78333,60.0
2003-04-26,0.78333,0.78333,0.0
2003-04-27,1.36667,1.44638,130.0
2003-04-28,0.61667,0.65513,140.0
2003-04-29,0.44048,0.48255,190.0
2003-04-30,0.73333,0.8375,250.0
2003-05-01,1.275,1.32106,70.0
2003-05-02,0.76,0.76,0.0
2003-05-03,0.58333,0.62045,100.0
2003-05-04,0.83333,0.94603,290.0
2003-05-05,0.69333,0.69333,0.0
2003-05-06,0.97222,0.97222,0.0
2003-05-07,0.82222,0.82222,0.0
2003-05-08,0.74583,0.83472,240.0
2003-05-09,1.03333,1.10025,150.0
2003-05-10,0.66667,0.75362,150.0
2003-05-11,0.49444,0.57778,150.0
2003-05-12,0.82917,0.84211,40.0
2003-05-13,1.16667,1.16667,0.0
2003-05-14,1.175,1.175,0.0
2003-05-15,0.51,0.51,0.0
2003-05-16,0.67083,0.67083,0.0
2003-05-17,1.1,1.19083,90.0
2003-05-18,0.67778,0.88934,460.0
2003-05-19,0.68333,0.89831,540.0
2003-05-20,0.87778,0.95,130.0
2003-05-21,0.64583,0.77456,450.0
2003-05-22,0.98333,1.16426,340.0
2003-05-23,0.62083,0.70058,260.0
2003-05-24,0.88333,0.95511,180.0
2003-05-25,0.78333,0.92938,370.0
2003-05-26,0.73889,0.89943,320.0
2003-05-27,0.54583,0.64909,310.0
2003-05-28,0.90833,0.98553,160.0
2003-05-29,1.06667,1.0903,50.0
2003-05-30,0.825,0.97911,350.0
2003-05-31,0.95556,1.05085,180.0
2003-06-01,0.88333,1.01556,290.0
2003-06-02,0.69444,1.03736,710.0
2003-06-03,0.70833,1.37677,960.0
2003-06-04,0.47,0.73,780.0
2003-06-05,0.55667,0.60407,160.0
2003-06-06,0.88333,0.89314,40.0
2003-06-07,0.73333,0.82772,130.0
2003-06-08,0.88333,1.13029,260.0
2003-06-09,1.10833,1.15507,120.0
2003-06-10,0.43333,0.54309,370.0
2003-06-11,0.63889,0.91284,610.0
2003-06-12,1.01667,1.26831,460.0
2003-06-13,0.5,0.57778,1280.0
2003-06-14,0.375,0.45,180.0
2003-06-15,0.58889,0.58889,0.0
2003-06-16,0.84167,0.85833,40.0
2003-06-17,0.80833,0.83375,70.0
2003-06-18,1.05,1.05,0.0
2003-06-19,0.41944,0.46095,170.0
2003-06-20,0.68889,0.75026,200.0
2003-06-21,0.71667,0.80782,260.0
2003-06-23,0.75,0.75,0.0
2003-06-24,1.03333,1.04838,30.0
2003-06-25,1.04167,1.04167,0.0
2003-06-26,1.13333,1.13333,0.0
2003-06-27,0.73333,0.75691,60.0
2003-06-28,0.925,1.04332,260.0
2003-06-29,1.0,1.15686,160.0
2003-06-30,0.82222,0.89542,150.0
2003-07-01,0.75556,0.76667,20.0
2003-07-02,0.94167,0.96792,60.0
2003-07-03,0.575,0.575,0.0
2003-07-04,0.83333,0.83333,0.0
2003-07-05,0.58889,0.58889,0.0
2003-07-06,1.4,1.4,0.0
2003-07-07,1.05833,1.05833,0.0
2003-07-08,0.72083,0.72083,0.0
2003-07-09,0.55667,0.55667,0.0
2003-07-10,1.14167,1.14167,0.0
2003-07-11,0.9,0.9,0.0
2003-07-12,0.68333,0.72519,150.0
2003-07-13,0.62222,0.62222,0.0
2003-07-14,1.09444,1.09444,0.0
2003-07-15,0.92222,0.92222,0.0
2003-07-16,1.3,1.3,0.0
2003-07-17,0.96111,1.03559,200.0
2003-07-18,0.91111,0.97222,110.0
2003-07-19,0.5,0.53889,140.0
2003-07-20,0.45,0.49773,240.0
2003-07-21,0.775,0.83333,140.0
2003-07-22,1.36667,1.45,140.0
2003-07-23,0.85,0.85,0.0
2003-07-24,1.11667,1.11667,0.0
2003-07-25,0.7,0.7752,230.0
2003-07-26,0.78333,0.78333,0.0
2003-07-27,0.90556,0.91293,20.0
2003-07-28,0.82222,0.834,30.0
2003-07-29,1.05833,1.10977,100.0
2003-07-30,0.95,1.013,120.0
2003-07-31,0.77083,0.81629,140.0
2003-08-01,0.79444,0.84716,140.0
2003-08-02,0.71667,0.83269,320.0
2003-08-03,0.96667,1.02236,150.0
2003-08-04,0.82778,0.82778,0.0
2003-08-05,0.72083,0.72083,0.0
2003-08-06,0.75,0.75,0.0
2003-08-07,0.6625,0.6625,0.0
2003-08-08,0.73667,0.73667,0.0
2003-08-09,0.7375,0.77982,150.0
2003-08-10,0.89167,0.97937,200.0
2003-08-11,1.15,1.15,0.0
2003-08-12,0.50667,0.56947,270.0
2003-08-13,0.62333,0.67,140.0
2003-08-14,2.98333,2.98333,0.0
2003-08-15,1.18889,1.19785,20.0
2003-08-16,1.03889,1.03889,0.0
2003-08-17,0.65417,0.70602,140.0
2003-08-18,0.68333,0.68333,0.0
2003-08-19,0.96111,1.17178,390.0
2003-08-20,0.94444,1.0941,300.0
2003-08-21,0.87222,1.04012,380.0
2003-08-23,0.6125,0.62416,50.0
2003-08-24,0.4375,0.47773,100.0
2003-08-25,0.88333,0.89038,20.0
2003-08-26,0.86667,0.89295,60.0
2003-08-27,0.60333,0.65507,170.0
2003-08-28,1.15,1.15,0.0
2003-08-29,0.97778,0.97778,0.0
2003-08-30,1.21667,1.35628,140.0
2003-08-31,0.86111,0.86111,0.0
2003-09-01,0.71667,0.72917,30.0
2003-09-02,0.61333,0.61333,0.0
2003-09-03,1.02778,1.02778,0.0
2003-09-04,0.76667,0.80843,120.0
2003-09-05,1.03333,1.03333,0.0
2003-09-07,0.73333,0.83166,280.0
2003-09-08,0.64667,0.65667,30.0
2003-09-09,0.93889,1.12396,370.0
2003-09-10,1.175,1.36075,330.0
2003-09-11,1.14444,1.23675,190.0
2003-09-12,0.98333,0.9903,20.0
2003-09-13,0.86667,0.86667,0.0
2003-09-14,0.7,0.7384,140.0
2003-09-15,1.15833,1.17361,30.0
2003-09-16,1.125,1.125,0.0
2003-09-17,1.07778,1.07778,0.0
2003-09-18,1.51667,1.51667,0.0
2003-09-19,0.90556,0.96667,110.0
2003-09-21,0.6375,0.66028,60.0
2003-09-22,0.85,0.865,40.0
2003-09-23,0.9,0.9,0.0
2003-09-24,0.50556,0.51389,30.0
2003-09-25,0.93333,0.93333,0.0
2003-09-26,1.13333,1.13333,0.0
2003-09-27,0.81667,0.81667,0.0
2003-09-28,0.45833,0.45833,0.0
2003-09-29,1.2,1.2,0.0
2003-09-30,0.90556,0.90556,0.0
2003-10-01,1.13333,1.13333,0.0
2003-10-02,0.90833,0.90833,0.0
2003-10-03,0.95556,0.95556,0.0
2003-10-04,0.68333,0.68333,150.0
2003-10-05,0.51278,0.63586,450.0
2003-10-06,1.13333,1.28216,260.0
2003-10-07,1.11667,1.18848,150.0
2003-10-08,1.38333,1.38333,0.0
2003-10-09,1.18333,1.18333,0.0
2003-10-10,0.66333,0.67933,60.0
2003-10-11,0.91667,0.91667,0.0
2003-10-12,1.01667,1.01667,0.0
2003-10-13,1.01667,1.01667,0.0
2003-10-14,1.20833,1.20833,0.0
2003-10-15,0.81667,1.01382,430.0
2003-10-16,1.1,1.11674,30.0
2003-10-17,0.74167,0.74167,0.0
2003-10-19,0.62917,0.63521,20.0
2003-10-20,0.76111,0.84054,160.0
2003-10-21,0.9,0.95015,130.0
2003-10-22,1.08333,1.22974,270.0
2003-10-23,0.91667,1.09627,390.0
