date,avg_uncorrected_pressure,avg_corrected_pressure
22/05/2002,0.76111,0.8038
23/05/2002,0.66111,0.67311
24/05/2002,0.81667,0.81667
25/05/2002,0.93889,0.98721
26/05/2002,1.2,1.22061
27/05/2002,0.52778,0.57578
28/05/2002,0.59,0.60407
29/05/2002,0.98889,0.98889
30/05/2002,0.91667,0.91667
31/05/2002,0.78333,0.85
01/06/2002,0.86667,0.89823
02/06/2002,0.89167,0.92463
03/06/2002,0.83333,1.00141
04/06/2002,1.05,1.23214
05/06/2002,0.58889,0.82595
06/06/2002,1.21667,1.29731
07/06/2002,0.91667,0.91667
08/06/2002,1.325,1.47594
09/06/2002,0.77917,0.86861
10/06/2002,0.83889,0.93925
11/06/2002,0.96667,1.0949
12/06/2002,1,1.02259
13/06/2002,0.79167,0.79167
14/06/2002,0.57,0.57
15/06/2002,1.175,1.175
16/06/2002,1.05,1.27262
17/06/2002,0.74444,0.86275
18/06/2002,0.68889,0.85869
19/06/2002,0.80833,1.0444
20/06/2002,0.88333,1.02543
21/06/2002,0.63333,0.7844
22/06/2002,0.84444,0.85784
23/06/2002,0.87222,1.04994
24/06/2002,0.55417,0.75528
25/06/2002,0.85,1.17543
26/06/2002,1.23333,1.35262
27/06/2002,0.9,0.9
28/06/2002,0.975,1.07407
29/06/2002,1.08889,1.15351
30/06/2002,0.66667,0.68211
01/07/2002,0.98333,0.98333
02/07/2002,0.73333,0.73333
03/07/2002,0.72778,0.72778
04/07/2002,0.95,0.95
05/07/2002,0.54667,0.54667
06/07/2002,1.02222,1.0985
07/07/2002,0.775,0.775
08/07/2002,0.94167,0.94167
09/07/2002,0.73333,0.73333
10/07/2002,0.89444,0.92222
11/07/2002,0.59667,0.59667
12/07/2002,0.99167,1.08772
13/07/2002,1.2,1.27421
14/07/2002,0.9,0.98601
15/07/2002,0.85556,0.85556
16/07/2002,1.125,1.35763
17/07/2002,0.6625,0.76232
18/07/2002,0.975,0.975
19/07/2002,0.83333,0.92741
20/07/2002,0.95,0.95
21/07/2002,0.77222,0.77222
22/07/2002,1.14167,1.17319
23/07/2002,0.7,0.88982
24/07/2002,1.11667,1.13123
25/07/2002,0.83889,0.83889
26/07/2002,0.88333,0.89487
27/07/2002,1.34167,1.34167
28/07/2002,1.325,1.41165
29/07/2002,0.50278,0.50278
30/07/2002,0.96667,0.97805
31/07/2002,0.84167,0.90567
01/08/2002,0.9,1.17654
02/08/2002,0.76667,0.86727
03/08/2002,0.9,0.94582
04/08/2002,0.47222,0.61944
05/08/2002,0.56667,0.72775
06/08/2002,0.875,0.97453
07/08/2002,1.01667,1.01667
08/08/2002,0.95,0.95
09/08/2002,0.95833,0.95833
10/08/2002,1.08333,1.17991
11/08/2002,1.00833,1.05797
12/08/2002,0.93333,0.93333
13/08/2002,0.85833,0.85833
14/08/2002,0.78333,0.79359
15/08/2002,0.56667,0.675
16/08/2002,0.88889,0.88889
17/08/2002,1.46667,1.46667
18/08/2002,1.05,1.10533
19/08/2002,0.81667,0.9757
20/08/2002,1.05,1.05
21/08/2002,0.775,0.81163
22/08/2002,0.65417,0.725
23/08/2002,0.67,0.67
24/08/2002,0.95833,1.04921
25/08/2002,0.77222,1.00919
26/08/2002,0.75,0.75
27/08/2002,0.56333,0.61857
28/08/2002,1,1.13434
29/08/2002,0.64167,0.65441
30/08/2002,0.66667,0.66667
31/08/2002,1.1,1.19331
01/09/2002,0.90833,0.94123
02/09/2002,0.65,0.70431
03/09/2002,0.62917,0.64122
04/09/2002,1.19167,1.19167
05/09/2002,0.73889,0.84703
06/09/2002,0.95833,0.95833
07/09/2002,2.55,2.55
08/09/2002,0.95833,0.95833
09/09/2002,0.85,1.4413
10/09/2002,0.75833,0.75833
12/09/2002,1.20833,1.20833
14/09/2002,1.83333,1.83333
15/09/2002,0.83,0.83
16/09/2002,1.04167,1.12195
17/09/2002,0.70556,0.70556
18/09/2002,1.01667,1.0453
19/09/2002,0.725,0.82261
20/09/2002,0.575,0.76205
21/09/2002,1.025,1.20312
22/09/2002,1.09167,1.20721
23/09/2002,0.60417,0.72333
24/09/2002,0.66,0.67796
25/09/2002,0.72778,0.72778
26/09/2002,0.64167,0.67079
27/09/2002,1.13333,1.13333
28/09/2002,0.68333,0.74748
29/09/2002,1.25,1.37155
30/09/2002,0.51429,0.51429
01/10/2002,1.06667,1.06667
02/10/2002,1,1
03/10/2002,0.98333,1.00223
04/10/2002,0.93333,0.93333
05/10/2002,1.25,1.32056
06/10/2002,0.76667,0.76667
07/10/2002,0.95833,1.07021
08/10/2002,0.78333,0.78333
09/10/2002,0.62083,0.66667
10/10/2002,1.05,1.12535
11/10/2002,0.725,0.7325
12/10/2002,1.5,1.5
13/10/2002,1.18333,1.24796
14/10/2002,1.15,1.35059
15/10/2002,0.98889,0.98889
16/10/2002,0.40278,0.54722
17/10/2002,0.65833,0.65833
18/10/2002,0.95833,0.95833
19/10/2002,1.13333,1.13333
20/10/2002,0.60333,0.65116
21/10/2002,1.14167,1.20362
22/10/2002,1.06111,1.06111
23/10/2002,0.76667,0.76667
24/10/2002,1.71667,1.73924
25/10/2002,0.58333,0.58333
26/10/2002,0.79583,0.79583
27/10/2002,0.98889,1.04675
28/10/2002,0.74444,0.74444
29/10/2002,0.88333,0.88333
30/10/2002,0.58333,0.60366
31/10/2002,0.67,0.67
01/11/2002,0.6125,0.62439
02/11/2002,1.25,1.25
03/11/2002,1.32222,1.32877
04/11/2002,1.30833,1.34054
05/11/2002,1.02222,1.04444
06/11/2002,1.00556,1.00556
07/11/2002,0.80556,0.80556
08/11/2002,0.87778,0.87778
09/11/2002,1.35833,1.40335
10/11/2002,0.8875,0.8969
11/11/2002,1.31667,1.31667
12/11/2002,0.62333,0.62333
13/11/2002,0.93333,0.95498
14/11/2002,0.85,0.85
15/11/2002,0.89444,0.98131
16/11/2002,1.36667,1.53112
17/11/2002,1.10833,1.30053
18/11/2002,0.96667,1.2077
19/11/2002,0.57083,0.64583
20/11/2002,0.75,0.79408
21/11/2002,0.93333,0.99633
22/11/2002,0.91111,0.93889
23/11/2002,0.57333,0.57333
24/11/2002,0.91667,0.99982
25/11/2002,0.88333,0.97146
26/11/2002,0.90833,0.91689
27/11/2002,0.93333,0.93333
28/11/2002,0.825,1.39484
29/11/2002,0.78333,1.32114
30/11/2002,0.81667,1.00035
01/12/2002,0.64333,0.83441
02/12/2002,0.75556,0.88974
03/12/2002,0.97778,0.97778
04/12/2002,0.68667,0.68667
05/12/2002,0.9,0.9
06/12/2002,0.81111,0.81111
07/12/2002,0.525,0.525
08/12/2002,0.73889,0.83051
09/12/2002,0.76667,0.76667
10/12/2002,0.95833,0.95833
11/12/2002,0.64,0.64
12/12/2002,0.95833,0.97357
13/12/2002,1.06667,1.06667
14/12/2002,1.04583,1.04583
15/12/2002,1,1.14563
16/12/2002,0.68333,0.68333
17/12/2002,0.55833,0.55833
18/12/2002,0.52,0.56006
19/12/2002,1.03333,1.03333
20/12/2002,0.88333,0.88333
21/12/2002,0.77333,0.77333
22/12/2002,1.01667,1.09533
23/12/2002,0.91667,0.91667
24/12/2002,0.65556,0.73239
25/12/2002,0.81667,0.97625
26/12/2002,0.90833,0.94111
27/12/2002,0.71667,0.74775
28/12/2002,0.8125,0.86536
29/12/2002,0.81667,0.88857
30/12/2002,0.58667,0.58667
31/12/2002,0.93333,0.93333
01/01/2003,0.76667,0.76667
02/01/2003,0.53,0.53
03/01/2003,1.075,1.075
04/01/2003,1.03333,1.03333
05/01/2003,0.58,0.75769
06/01/2003,1.175,1.25918
07/01/2003,0.81111,0.81111
08/01/2003,0.60417,0.65833
09/01/2003,1.00556,1.00556
10/01/2003,1.025,1.025
11/01/2003,1.39444,1.39444
12/01/2003,0.63056,0.6609
13/01/2003,0.82778,0.82778
14/01/2003,0.775,0.775
15/01/2003,1.09167,1.09167
16/01/2003,0.7625,0.78133
17/01/2003,1.01667,1.10319
18/01/2003,0.72083,0.72083
19/01/2003,0.68333,0.85417
20/01/2003,0.8625,0.8625
21/01/2003,1.175,1.34244
22/01/2003,0.8875,0.8875
23/01/2003,1.275,1.275
24/01/2003,0.725,0.725
25/01/2003,0.92222,0.99854
26/01/2003,1.48333,1.7355
27/01/2003,1.10556,1.10556
28/01/2003,0.55556,0.58611
29/01/2003,1.325,1.325
30/01/2003,1.15,1.15
31/01/2003,1.175,1.175
01/02/2003,0.98333,2.25
02/02/2003,0.8,2.06667
03/02/2003,1.46667,1.58074
04/02/2003,1.5,1.5
05/02/2003,1.64167,1.64167
06/02/2003,1.28333,1.28333
07/02/2003,1.10833,1.10833
08/02/2003,1.19167,1.25206
09/02/2003,1.375,1.375
10/02/2003,1.51667,1.51667
11/02/2003,1.2,1.2
12/02/2003,0.96667,0.96667
13/02/2003,1.225,1.225
14/02/2003,1.10833,1.59982
15/02/2003,1.58333,1.58333
16/02/2003,0.68333,0.68333
17/02/2003,1.31667,1.31667
18/02/2003,1.11667,1.11667
19/02/2003,0.93889,0.96265
20/02/2003,0.90833,1.16111
21/02/2003,1.28333,1.38095
22/02/2003,1.03333,1.03333
23/02/2003,1.11667,1.13626
24/02/2003,1.11667,1.11667
25/02/2003,0.95,0.95
26/02/2003,0.92222,0.92222
27/02/2003,0.66667,0.71732
28/02/2003,0.52381,0.52381
01/03/2003,1.35,1.35
03/03/2003,0.98889,0.98889
04/03/2003,0.67083,0.6763
05/03/2003,0.75,0.85451
06/03/2003,0.6625,0.75676
07/03/2003,1.11667,1.15218
08/03/2003,1.33333,1.51081
10/03/2003,0.875,0.875
11/03/2003,1.38333,1.38333
12/03/2003,1.02222,1.02222
13/03/2003,1.38333,1.38333
14/03/2003,1.05833,1.63246
15/03/2003,0.77917,0.77917
16/03/2003,1.6,1.68768
17/03/2003,1.70833,1.75
18/03/2003,1.7,1.7
19/03/2003,1.625,1.625
20/03/2003,1.78333,1.78333
21/03/2003,1.81667,1.81667
22/03/2003,1.30556,1.30556
23/03/2003,1.28889,1.28889
24/03/2003,0.92083,0.92083
25/03/2003,1.75,1.75
26/03/2003,1.66667,1.66667
27/03/2003,0.92917,0.92917
28/03/2003,0.94583,0.94583
29/03/2003,1.74167,1.74167
30/03/2003,1.8,1.8
31/03/2003,1.19444,1.19444
01/04/2003,1.625,1.625
02/04/2003,1.01667,1.11367
03/04/2003,1.22222,1.22222
04/04/2003,1.60833,1.74706
05/04/2003,1.68333,1.68333
06/04/2003,0.9875,0.9875
07/04/2003,1.71667,1.71667
08/04/2003,0.58333,1.71892
09/04/2003,0.91667,0.91667
10/04/2003,1.65833,1.81853
11/04/2003,1.17222,1.17222
12/04/2003,0.76333,0.76333
13/04/2003,0.525,0.88636
14/04/2003,1.12778,1.12778
15/04/2003,0.95833,1.24569
16/04/2003,0.725,0.725
17/04/2003,1.43333,1.43333
18/04/2003,1.40833,1.40833
19/04/2003,1.25833,1.38876
20/04/2003,0.8,1.12
21/04/2003,1.43333,1.43333
22/04/2003,0.72,0.72
23/04/2003,0.92222,1.00617
24/04/2003,1.06667,1.09631
25/04/2003,0.78333,0.78333
26/04/2003,0.78333,0.78333
27/04/2003,1.36667,1.44638
28/04/2003,0.61667,0.65513
29/04/2003,0.44048,0.48255
30/04/2003,0.73333,0.8375
01/05/2003,1.275,1.32106
02/05/2003,0.76,0.76
03/05/2003,0.58333,0.62045
04/05/2003,0.83333,0.94603
05/05/2003,0.69333,0.69333
06/05/2003,0.97222,0.97222
07/05/2003,0.82222,0.82222
08/05/2003,0.74583,0.83472
09/05/2003,1.03333,1.10025
10/05/2003,0.66667,0.75362
11/05/2003,0.49444,0.57778
12/05/2003,0.82917,0.84211
13/05/2003,1.16667,1.16667
14/05/2003,1.175,1.175
15/05/2003,0.51,0.51
16/05/2003,0.67083,0.67083
17/05/2003,1.1,1.19083
18/05/2003,0.67778,0.88934
19/05/2003,0.68333,0.89831
20/05/2003,0.87778,0.95
21/05/2003,0.64583,0.77456
22/05/2003,0.98333,1.16426
23/05/2003,0.62083,0.70058
24/05/2003,0.88333,0.95511
25/05/2003,0.78333,0.92938
26/05/2003,0.73889,0.89943
27/05/2003,0.54583,0.64909
28/05/2003,0.90833,0.98553
29/05/2003,1.06667,1.0903
30/05/2003,0.825,0.97911
31/05/2003,0.95556,1.05085
01/06/2003,0.88333,1.01556
02/06/2003,0.69444,1.03736
03/06/2003,0.70833,1.37677
04/06/2003,0.47,0.73
05/06/2003,0.55667,0.60407
06/06/2003,0.88333,0.89314
07/06/2003,0.73333,0.82772
08/06/2003,0.88333,1.13029
09/06/2003,1.10833,1.15507
10/06/2003,0.43333,0.54309
11/06/2003,0.63889,0.91284
12/06/2003,1.01667,1.26831
13/06/2003,0.5,0.57778
14/06/2003,0.375,0.45
15/06/2003,0.58889,0.58889
16/06/2003,0.84167,0.85833
17/06/2003,0.80833,0.83375
18/06/2003,1.05,1.05
19/06/2003,0.41944,0.46095
20/06/2003,0.68889,0.75026
21/06/2003,0.71667,0.80782
23/06/2003,0.75,0.75
24/06/2003,1.03333,1.04838
25/06/2003,1.04167,1.04167
26/06/2003,1.13333,1.13333
27/06/2003,0.73333,0.75691
28/06/2003,0.925,1.04332
29/06/2003,1,1.15686
30/06/2003,0.82222,0.89542
01/07/2003,0.75556,0.76667
02/07/2003,0.94167,0.96792
03/07/2003,0.575,0.575
04/07/2003,0.83333,0.83333
05/07/2003,0.58889,0.58889
06/07/2003,1.4,1.4
07/07/2003,1.05833,1.05833
08/07/2003,0.72083,0.72083
09/07/2003,0.55667,0.55667
10/07/2003,1.14167,1.14167
11/07/2003,0.9,0.9
12/07/2003,0.68333,0.72519
13/07/2003,0.62222,0.62222
14/07/2003,1.09444,1.09444
15/07/2003,0.92222,0.92222
16/07/2003,1.3,1.3
17/07/2003,0.96111,1.03559
18/07/2003,0.91111,0.97222
19/07/2003,0.5,0.53889
20/07/2003,0.45,0.49773
21/07/2003,0.775,0.83333
22/07/2003,1.36667,1.45
23/07/2003,0.85,0.85
24/07/2003,1.11667,1.11667
25/07/2003,0.7,0.7752
26/07/2003,0.78333,0.78333
27/07/2003,0.90556,0.91293
28/07/2003,0.82222,0.834
29/07/2003,1.05833,1.10977
30/07/2003,0.95,1.013
31/07/2003,0.77083,0.81629
01/08/2003,0.79444,0.84716
02/08/2003,0.71667,0.83269
03/08/2003,0.96667,1.02236
04/08/2003,0.82778,0.82778
05/08/2003,0.72083,0.72083
06/08/2003,0.75,0.75
07/08/2003,0.6625,0.6625
08/08/2003,0.73667,0.73667
09/08/2003,0.7375,0.77982
10/08/2003,0.89167,0.97937
11/08/2003,1.15,1.15
12/08/2003,0.50667,0.56947
13/08/2003,0.62333,0.67
14/08/2003,2.98333,2.98333
15/08/2003,1.18889,1.19785
16/08/2003,1.03889,1.03889
17/08/2003,0.65417,0.70602
18/08/2003,0.68333,0.68333
19/08/2003,0.96111,1.17178
20/08/2003,0.94444,1.0941
21/08/2003,0.87222,1.04012
23/08/2003,0.6125,0.62416
24/08/2003,0.4375,0.47773
25/08/2003,0.88333,0.89038
26/08/2003,0.86667,0.89295
27/08/2003,0.60333,0.65507
28/08/2003,1.15,1.15
29/08/2003,0.97778,0.97778
30/08/2003,1.21667,1.35628
31/08/2003,0.86111,0.86111
01/09/2003,0.71667,0.72917
02/09/2003,0.61333,0.61333
03/09/2003,1.02778,1.02778
04/09/2003,0.76667,0.80843
05/09/2003,1.03333,1.03333
07/09/2003,0.73333,0.83166
08/09/2003,0.64667,0.65667
09/09/2003,0.93889,1.12396
10/09/2003,1.175,1.36075
11/09/2003,1.14444,1.23675
12/09/2003,0.98333,0.9903
13/09/2003,0.86667,0.86667
14/09/2003,0.7,0.7384
15/09/2003,1.15833,1.17361
16/09/2003,1.125,1.125
17/09/2003,1.07778,1.07778
18/09/2003,1.51667,1.51667
19/09/2003,0.90556,0.96667
21/09/2003,0.6375,0.66028
22/09/2003,0.85,0.865
23/09/2003,0.9,0.9
24/09/2003,0.50556,0.51389
25/09/2003,0.93333,0.93333
26/09/2003,1.13333,1.13333
27/09/2003,0.81667,0.81667
28/09/2003,0.45833,0.45833
29/09/2003,1.2,1.2
30/09/2003,0.90556,0.90556
01/10/2003,1.13333,1.13333
02/10/2003,0.90833,0.90833
03/10/2003,0.95556,0.95556
04/10/2003,0.68333,0.68333
05/10/2003,0.51278,0.63586
06/10/2003,1.13333,1.28216
07/10/2003,1.11667,1.18848
08/10/2003,1.38333,1.38333
09/10/2003,1.18333,1.18333
10/10/2003,0.66333,0.67933
11/10/2003,0.91667,0.91667
12/10/2003,1.01667,1.01667
13/10/2003,1.01667,1.01667
14/10/2003,1.20833,1.20833
15/10/2003,0.81667,1.01382
16/10/2003,1.1,1.11674
17/10/2003,0.74167,0.74167
19/10/2003,0.62917,0.63521
20/10/2003,0.76111,0.84054
21/10/2003,0.9,0.95015
22/10/2003,1.08333,1.22974
23/10/2003,0.91667,1.09627
24/10/2003,0.97222,0.97222
25/10/2003,0.91667,1.05147
26/10/2003,1,1.00678
27/10/2003,1.64167,1.64167
28/10/2003,0.86667,0.86667
29/10/2003,1.35,1.35
30/10/2003,0.70417,0.71806
31/10/2003,0.69167,0.69167
02/11/2003,1,1.01667
03/11/2003,1.13333,1.13333
04/11/2003,0.72083,0.90833
05/11/2003,1.16667,1.16667
06/11/2003,0.80833,0.80833
07/11/2003,0.9,0.9
08/11/2003,0.625,0.72051
09/11/2003,0.79583,0.90442
10/11/2003,0.6375,0.6375
11/11/2003,1.16667,1.16667
12/11/2003,0.97778,0.99252
13/11/2003,0.75833,0.75833
14/11/2003,0.61111,0.61111
16/11/2003,1.10833,1.25455
17/11/2003,0.70333,0.70333
18/11/2003,0.56111,0.56111
19/11/2003,0.65,0.75167
20/11/2003,0.73333,0.73333
21/11/2003,0.96667,1.10851
22/11/2003,0.57778,0.57778
23/11/2003,0.78333,0.78333
24/11/2003,0.66667,0.66667
25/11/2003,0.6875,0.6875
26/11/2003,0.76667,0.76667
27/11/2003,0.79167,0.84447
28/11/2003,0.93333,0.93333
29/11/2003,1.13333,1.13333
30/11/2003,0.75417,0.75417
01/12/2003,1.075,1.15745
02/12/2003,0.55,0.56
03/12/2003,1.07222,1.07222
04/12/2003,0.83333,0.83333
05/12/2003,0.84444,0.84444
06/12/2003,0.6,0.6
07/12/2003,0.73889,0.83209
08/12/2003,0.69167,0.69167
09/12/2003,0.65833,0.65833
10/12/2003,1.00556,1.00556
11/12/2003,0.73333,0.73333
12/12/2003,0.84444,0.91534
13/12/2003,0.54667,0.54667
14/12/2003,1.71667,1.86667
15/12/2003,1.6,1.6
16/12/2003,0.8875,0.8875
17/12/2003,1.225,1.225
18/12/2003,0.95,1.06049
19/12/2003,0.97778,0.97778
20/12/2003,0.8,0.8
21/12/2003,0.75,0.75
22/12/2003,0.66667,0.73607
23/12/2003,0.78333,0.85551
24/12/2003,1.3,1.3
25/12/2003,0.8,0.91546
26/12/2003,0.85556,0.90224
27/12/2003,0.91111,1.00739
28/12/2003,1.00833,1.07228
29/12/2003,0.88889,0.97669
30/12/2003,1.05,1.05
31/12/2003,0.86111,0.86111
01/01/2004,0.83333,0.95486
02/01/2004,1.15833,1.15833
03/01/2004,0.8,0.8
04/01/2004,0.49444,0.51694
05/01/2004,0.50333,0.50333
06/01/2004,0.60417,0.60417
07/01/2004,1.18333,1.18333
08/01/2004,0.775,0.775
09/01/2004,0.83889,0.83889
10/01/2004,0.875,0.953
11/01/2004,0.69,0.69591
12/01/2004,1.08333,1.08333
13/01/2004,0.59722,0.59722
14/01/2004,1.16667,1.22992
15/01/2004,0.78333,0.78333
16/01/2004,0.93889,0.95265
17/01/2004,1.41667,1.41667
18/01/2004,0.88333,0.88333
19/01/2004,0.81667,0.81667
20/01/2004,1.45,1.45
21/01/2004,1.21667,1.23349
22/01/2004,0.76667,0.76667
23/01/2004,0.76667,0.76667
24/01/2004,0.68333,0.68333
25/01/2004,0.86667,0.86667
26/01/2004,1.48333,1.48333
27/01/2004,0.86667,0.86667
28/01/2004,0.95556,0.95556
29/01/2004,0.70556,0.87805
30/01/2004,0.62083,0.65796
31/01/2004,1.14167,1.14167
01/02/2004,0.93333,0.93333
02/02/2004,1.1,1.11012
03/02/2004,1.29167,1.29167
04/02/2004,0.93333,0.93333
05/02/2004,1.10833,1.11807
06/02/2004,1.14167,1.14167
07/02/2004,0.88889,0.88889
08/02/2004,0.73333,0.73333
09/02/2004,1.15,1.15
10/02/2004,1.05833,1.05833
11/02/2004,1,1.02283
12/02/2004,0.99167,0.99167
13/02/2004,0.80556,0.80556
14/02/2004,0.93333,0.93333
15/02/2004,0.78889,0.78889
16/02/2004,0.60667,0.60667
17/02/2004,1.35833,1.35833
18/02/2004,1.15,1.15
19/02/2004,0.71111,0.71111
20/02/2004,0.88889,0.88889
21/02/2004,0.84167,0.89567
22/02/2004,0.71667,0.79431
23/02/2004,0.5,0.5856
24/02/2004,0.86111,0.86111
25/02/2004,0.94167,0.94167
26/02/2004,0.7,0.7
27/02/2004,1.05833,1.06827
28/02/2004,1.11667,1.12621
29/02/2004,1.25,1.25
01/03/2004,0.93333,0.93333
02/03/2004,1.01667,1.01667
03/03/2004,0.86667,0.86667
04/03/2004,0.66333,0.66333
05/03/2004,1.29167,1.29167
06/03/2004,0.94167,1.02519
07/03/2004,0.75,0.82221
08/03/2004,1.15,1.15
09/03/2004,0.8,0.8
10/03/2004,0.95556,0.95556
11/03/2004,0.96667,0.96667
12/03/2004,1.38333,1.38333
13/03/2004,1.13333,1.13333
14/03/2004,0.6875,0.76634
15/03/2004,0.91667,0.91667
16/03/2004,0.92778,1.00457
17/03/2004,1.49167,1.49167
18/03/2004,0.79167,0.79167
19/03/2004,0.82083,0.82083
20/03/2004,0.79167,0.79167
21/03/2004,0.51333,0.52139
22/03/2004,0.43056,0.53618
23/03/2004,0.975,1.21751
24/03/2004,1.1,1.25075
25/03/2004,0.72778,0.82505
26/03/2004,1.21667,1.21667
27/03/2004,0.75556,0.87266
28/03/2004,0.58333,0.64266
29/03/2004,0.75556,0.79935
30/03/2004,0.85417,0.85417
31/03/2004,1.05556,1.05556
01/04/2004,0.92778,0.92778
02/04/2004,1.075,1.09014
03/04/2004,0.78333,0.78333
04/04/2004,1.02778,1.09685
05/04/2004,1.05,1.05
06/04/2004,1.49167,1.49167
07/04/2004,0.8,1.21712
08/04/2004,1.51667,1.51667
09/04/2004,0.88333,0.88333
10/04/2004,1,1
11/04/2004,1.28333,1.28333
12/04/2004,1.28333,1.28333
13/04/2004,0.95,1.0155
14/04/2004,0.98333,1.12925
15/04/2004,1.04167,1.41081
16/04/2004,0.55667,0.75
17/04/2004,0.67222,0.9956
18/04/2004,0.575,0.73307
19/04/2004,1.29167,1.29167
20/04/2004,0.88889,1.00875
21/04/2004,1.06667,1.07457
22/04/2004,0.84444,0.84444
23/04/2004,0.69583,0.70066
24/04/2004,0.725,0.74109
25/04/2004,0.4875,0.4875
26/04/2004,1.06667,1.14959
27/04/2004,1.325,1.325
28/04/2004,1.18333,1.21751
29/04/2004,0.92222,0.92222
30/04/2004,1.35833,1.35833
01/05/2004,0.77778,0.85615
02/05/2004,1.35,1.53713
03/05/2004,0.83333,0.89423
04/05/2004,1.39167,1.39167
05/05/2004,0.85833,0.85833
06/05/2004,1.375,1.375
07/05/2004,1.6,1.6
08/05/2004,0.87083,0.93215
09/05/2004,1.45,1.4885
10/05/2004,1.30833,1.30833
11/05/2004,1.5,1.58487
12/05/2004,1.525,1.56642
13/05/2004,1.15833,1.16752
14/05/2004,1.225,1.225
15/05/2004,1.15,1.15
16/05/2004,0.89167,1.06706
17/05/2004,1.2,1.2
18/05/2004,0.88333,1.00427
19/05/2004,0.84444,1.10873
20/05/2004,0.92222,0.95296
21/05/2004,1.275,1.275
22/05/2004,0.72917,0.72917
23/05/2004,1.25,1.25
24/05/2004,0.7375,0.78652
25/05/2004,1.05833,1.13247
26/05/2004,1.25,1.25
27/05/2004,0.70556,0.74349
28/05/2004,0.91667,0.91667
29/05/2004,0.86667,0.86667
31/05/2004,0.52667,0.52667
01/06/2004,1.125,1.125
02/06/2004,1.06667,1.06667
03/06/2004,1.34167,1.34167
04/06/2004,1.00833,1.00833
06/06/2004,1.2,1.2
07/06/2004,1.26667,1.30704
08/06/2004,1.36667,1.36667
09/06/2004,1.64167,1.64167
10/06/2004,1.11667,1.11667
11/06/2004,1.475,1.475
12/06/2004,0.78333,0.78333
13/06/2004,1.21667,1.21667
14/06/2004,0.75,0.82466
15/06/2004,0.85833,0.92484
16/06/2004,0.72917,0.72917
17/06/2004,1.07778,1.07778
18/06/2004,1.29167,1.29167
19/06/2004,1.25,1.48098
20/06/2004,1.1,1.1
21/06/2004,0.86667,0.86667
22/06/2004,1.11667,1.11667
23/06/2004,0.90833,0.90833
24/06/2004,0.90833,0.90833
25/06/2004,0.93889,0.93889
26/06/2004,1.36667,1.39057
27/06/2004,1.41667,1.63574
28/06/2004,0.72333,0.72333
29/06/2004,0.97778,0.97778
30/06/2004,1.06667,1.35274
01/07/2004,1.35833,1.35833
02/07/2004,0.76667,0.76667
03/07/2004,0.90556,0.90556
04/07/2004,0.66667,0.66667
05/07/2004,0.62667,0.62667
06/07/2004,1.325,1.325
07/07/2004,1.01667,1.01667
08/07/2004,0.79444,0.84657
09/07/2004,0.71667,0.77431
10/07/2004,1.06667,1.13763
12/07/2004,1.4,1.4
13/07/2004,0.56667,0.60267
14/07/2004,0.71667,0.71667
15/07/2004,0.91667,0.91667
16/07/2004,1.31667,1.31667
17/07/2004,0.68333,0.7375
18/07/2004,0.83333,0.94232
19/07/2004,0.67083,0.72083
20/07/2004,0.86111,0.86111
21/07/2004,0.96667,0.96667
22/07/2004,1.5,1.63799
23/07/2004,0.61944,0.61944
24/07/2004,1.07222,1.07222
25/07/2004,1.06111,1.1106
26/07/2004,1.66667,1.66667
27/07/2004,0.81667,0.83154
28/07/2004,1.18333,1.18333
29/07/2004,1.08333,1.08333
30/07/2004,0.56333,0.75956
31/07/2004,1.15,1.15
01/08/2004,0.64167,0.64167
02/08/2004,0.95556,0.95556
03/08/2004,0.72778,0.72778
04/08/2004,0.89444,0.89444
05/08/2004,0.925,0.925
06/08/2004,1.06667,1.06667
07/08/2004,0.74444,0.74444
08/08/2004,1.1,1.1
09/08/2004,1,1
10/08/2004,0.65833,0.72006
11/08/2004,1.00833,1.00833
12/08/2004,0.95,0.95
13/08/2004,1.02778,1.02778
14/08/2004,1.025,1.15901
15/08/2004,0.89583,0.89583
16/08/2004,0.79167,0.79167
17/08/2004,0.92778,1.00312
18/08/2004,1.075,1.075
19/08/2004,1.30833,1.30833
20/08/2004,1.11667,1.12708
21/08/2004,0.94444,0.99915
22/08/2004,1.08333,1.08333
23/08/2004,0.80556,0.80556
24/08/2004,0.93333,0.93333
25/08/2004,0.99167,1.04102
26/08/2004,1.06667,1.06667
27/08/2004,1.05,1.06308
28/08/2004,0.95833,1.24458
29/08/2004,1.63333,1.63333
30/08/2004,1.80556,1.86348
31/08/2004,1.28333,1.53554
01/09/2004,1.77778,1.8363
02/09/2004,1.10417,1.28606
03/09/2004,0.86111,1.0963
04/09/2004,0.98333,1.67167
06/09/2004,0.725,0.73197
07/09/2004,0.77778,0.77778
08/09/2004,0.80417,0.80417
09/09/2004,0.55,0.55
10/09/2004,1.05556,1.05556
12/09/2004,0.93333,0.99095
13/09/2004,0.90833,0.90833
14/09/2004,0.92222,0.92222
15/09/2004,1.14167,1.14167
16/09/2004,1.35833,1.35833
17/09/2004,1.13333,1.13333
18/09/2004,1.28333,1.28333
