date,avg_uncorrected_pressure,total_daily_conflict_duration,conflict_dummy,avg_corrected_pressure
2001-10-06,0.93333,0.0,0,0.93333
2001-10-07,1.29167,780.0,1,1.94167
2001-10-08,1.11667,210.0,1,1.21538
2001-10-09,0.58333,0.0,0,0.58333
2001-10-10,1.49167,0.0,0,1.49167
2001-10-11,1.00417,0.0,0,1.00417
2001-10-12,1.16333,0.0,0,1.16333
2001-10-14,1.58333,0.0,0,1.58333
2001-10-15,1.46667,20.0,1,1.47306
2001-10-16,1.06,0.0,0,1.06
2001-10-17,1.15833,50.0,1,1.17373
2001-10-18,1.56667,70.0,1,1.59481
2001-10-19,0.93333,400.0,1,1.0881
2001-10-20,1.35,0.0,0,1.35
2001-10-21,0.92667,240.0,1,0.99676
2001-10-22,1.30417,20.0,1,1.31148
2001-10-23,1.72222,20.0,1,1.73131
2001-10-24,0.79524,260.0,1,0.85714
2001-10-25,1.12083,0.0,0,1.12083
2001-10-26,1.37222,0.0,0,1.37222
2001-10-27,0.78333,0.0,0,0.78333
2001-10-28,0.91667,360.0,1,1.06984
2001-10-29,1.13333,20.0,1,1.13836
2001-10-30,1.29444,0.0,0,1.29444
2001-10-31,1.02,0.0,0,1.02
2001-11-01,1.27222,0.0,0,1.27222
2001-11-02,0.59375,650.0,1,0.72685
2001-11-04,1.12778,210.0,1,1.12778
2001-11-05,1.14583,0.0,0,1.14583
2001-11-06,1.17917,0.0,0,1.17917
2001-11-07,0.74,0.0,0,0.74
2001-11-08,1.12778,0.0,0,1.12778
2001-11-09,1.2125,0.0,0,1.2125
2001-11-10,1.825,0.0,0,1.825
2001-11-11,0.91111,180.0,1,0.9984
2001-11-12,1.325,0.0,0,1.325
2001-11-13,1.83889,0.0,0,1.83889
2001-11-14,1.06333,0.0,0,1.06333
2001-11-15,0.86111,0.0,0,0.86111
2001-11-16,1.46667,0.0,0,1.46667
2001-11-18,0.89167,0.0,0,0.89167
2001-11-19,1.40556,430.0,1,1.57911
2001-11-20,1.2375,0.0,0,1.2375
2001-11-21,0.95333,0.0,0,0.95333
2001-11-22,0.62667,10.0,1,0.62919
2001-11-23,0.925,80.0,1,0.95557
2001-11-24,1.03333,120.0,1,1.14922
2001-11-25,0.77222,120.0,1,0.81848
2001-11-26,1.225,20.0,1,1.23056
2001-11-27,0.95,40.0,1,0.9575
2001-11-28,1.14167,10.0,1,1.14513
2001-11-29,0.85278,260.0,1,0.90918
2001-11-30,1.29444,280.0,1,1.45
2001-12-02,0.95833,580.0,1,1.27633
2001-12-03,0.45333,1560.0,1,0.91144
2001-12-04,1.17778,960.0,1,1.63728
2001-12-05,1.16667,200.0,1,1.24537
2001-12-06,0.84722,20.0,1,0.85204
2001-12-07,0.92,50.0,1,0.93667
2001-12-08,0.43333,330.0,1,0.61136
2001-12-09,0.72083,280.0,1,0.81131
2001-12-10,0.77619,20.0,1,0.78095
2001-12-11,1.05,0.0,0,1.05
2001-12-12,0.57917,460.0,1,0.65749
2001-12-13,0.80833,120.0,1,0.85156
2001-12-14,0.975,470.0,1,1.15218
2001-12-15,1.16667,280.0,1,1.32246
2001-12-16,1.21667,260.0,1,1.36707
2001-12-17,0.96333,60.0,1,0.97818
2001-12-18,1.1,0.0,0,1.1
2001-12-19,0.88,270.0,1,0.97
2001-12-20,0.64722,40.0,1,0.65215
2001-12-21,1.30556,30.0,1,1.31501
2001-12-22,0.78333,150.0,1,0.83696
2001-12-23,1.275,120.0,1,1.34005
2001-12-24,1.25417,130.0,1,1.29723
2001-12-26,0.91,160.0,1,0.95915
2001-12-27,1.18889,130.0,1,1.22537
2001-12-28,0.86111,150.0,1,0.90278
2001-12-29,0.81111,90.0,1,0.8413
2001-12-30,0.7,150.0,1,0.74327
2001-12-31,1.35,0.0,0,1.35
2002-01-01,0.59167,160.0,1,0.68829
2002-01-02,0.62917,0.0,0,0.62917
2002-01-03,0.65,0.0,0,0.65
2002-01-04,0.90556,70.0,1,0.93775
2002-01-05,0.7125,0.0,0,0.7125
2002-01-06,0.55833,270.0,1,0.61976
2002-01-07,1.08333,60.0,1,1.11511
2002-01-08,1.025,0.0,0,1.025
2002-01-09,0.81667,70.0,1,0.84324
2002-01-10,1.46667,0.0,0,1.46667
2002-01-11,0.76111,130.0,1,0.83333
2002-01-12,0.47222,0.0,0,0.47222
2002-01-13,1.64583,0.0,0,1.64583
2002-01-14,0.48667,90.0,1,0.51667
2002-01-15,0.58333,0.0,0,0.58333
2002-01-16,0.49667,240.0,1,0.53394
2002-01-17,0.88333,140.0,1,0.91108
2002-01-18,1.06667,230.0,1,1.18478
2002-01-19,0.55556,20.0,1,0.56393
2002-01-20,0.75556,0.0,0,0.75556
2002-01-21,1.05833,160.0,1,1.13883
2002-01-22,0.64667,80.0,1,0.67174
2002-01-23,0.98333,30.0,1,0.99838
2002-01-24,1.11667,0.0,0,1.11667
2002-01-25,0.50833,180.0,1,0.55075
2002-01-26,0.91667,40.0,1,0.9497
2002-01-27,0.60417,270.0,1,0.67453
2002-01-28,1.00833,0.0,0,1.00833
2002-01-29,0.75417,0.0,0,0.75417
2002-01-30,0.99167,240.0,1,1.11149
2002-01-31,1.05833,60.0,1,1.08881
2002-02-01,0.89167,0.0,0,0.89167
2002-02-02,0.87222,120.0,1,0.93056
2002-02-03,0.73889,230.0,1,0.78593
2002-02-04,1.65,190.0,1,1.72364
2002-02-05,0.94167,60.0,1,0.97024
2002-02-06,0.89167,0.0,0,0.89167
2002-02-07,0.73333,230.0,1,0.81604
2002-02-08,0.73333,0.0,0,0.73333
2002-02-09,1.30833,0.0,0,1.30833
2002-02-10,0.57778,220.0,1,0.67074
2002-02-11,0.91667,80.0,1,0.95179
2002-02-12,0.6,0.0,0,0.6
2002-02-13,0.55667,50.0,1,0.5681
2002-02-14,0.81667,0.0,0,0.81667
2002-02-15,0.59722,0.0,0,0.59722
2002-02-16,0.875,460.0,1,1.00961
2002-02-17,0.41875,160.0,1,0.4419
2002-02-18,0.85833,60.0,1,0.88382
2002-02-19,0.81111,140.0,1,0.86862
2002-02-20,0.73889,120.0,1,0.7956
2002-02-21,0.65833,260.0,1,0.69472
2002-02-22,0.59,0.0,0,0.59
2002-02-23,1.43333,0.0,0,1.43333
2002-02-24,0.75417,620.0,1,0.91025
2002-02-25,0.61667,260.0,1,0.69238
2002-02-26,0.69167,90.0,1,0.72013
2002-02-27,0.95,220.0,1,1.07222
2002-02-28,0.74167,390.0,1,0.90692
2002-03-01,0.72222,190.0,1,0.7925
2002-03-02,0.70833,400.0,1,0.79905
2002-03-03,0.74444,340.0,1,0.85455
2002-03-04,0.98333,290.0,1,1.0625
2002-03-05,0.86667,430.0,1,1.06398
2002-03-06,1.01667,140.0,1,1.16044
2002-03-07,0.86667,320.0,1,1.00942
2002-03-08,1.09167,350.0,1,1.27331
2002-03-09,0.67917,300.0,1,0.78225
2002-03-10,1.25833,270.0,1,1.38952
2002-03-11,0.47083,40.0,1,0.4875
2002-03-12,0.78333,440.0,1,0.9661
2002-03-13,0.8,460.0,1,1.01127
2002-03-14,0.67222,570.0,1,0.89049
2002-03-15,0.78889,320.0,1,0.92634
2002-03-16,0.48333,1080.0,1,0.60662
2002-03-17,0.65833,310.0,1,0.76991
2002-03-18,0.475,280.0,1,0.53721
2002-03-19,0.81667,30.0,1,0.82718
2002-03-20,0.81667,360.0,1,0.98259
2002-03-21,0.56667,410.0,1,0.70768
2002-03-22,0.90833,180.0,1,0.9945
2002-03-23,0.75,200.0,1,0.91304
2002-03-24,1.15833,520.0,1,1.46365
2002-03-25,0.65,740.0,1,0.94839
2002-03-26,0.57778,810.0,1,0.93716
2002-03-27,0.61111,750.0,1,0.87521
2002-03-28,0.68333,990.0,1,1.15458
2002-03-29,0.32083,1340.0,1,0.8359
2002-03-30,0.55556,1180.0,1,0.94396
2002-03-31,0.56667,1640.0,1,1.81228
2002-04-01,0.63333,1370.0,1,1.65401
2002-04-02,0.61111,1120.0,1,1.21739
2002-04-03,0.62917,1030.0,1,0.98798
2002-04-04,0.48333,1360.0,1,1.20397
2002-04-05,0.52222,1130.0,1,1.0822
2002-04-06,1.06667,1030.0,1,1.83877
2002-04-07,0.70833,1320.0,1,1.68712
2002-04-08,0.73333,1120.0,1,1.01129
2002-04-09,0.5625,800.0,1,0.70833
2002-04-10,0.75,1040.0,1,1.43328
2002-04-11,0.725,950.0,1,1.23455
2002-04-12,0.53889,1170.0,1,1.10293
2002-04-13,0.5625,870.0,1,0.9128
2002-04-14,0.6,630.0,1,1.14
2002-04-15,0.69167,930.0,1,1.19279
2002-04-16,0.825,640.0,1,1.16361
2002-04-17,0.62333,560.0,1,0.73035
2002-04-18,0.78333,200.0,1,0.86764
2002-04-19,0.58333,570.0,1,0.65097
2002-04-20,1.01667,930.0,1,1.68824
2002-04-21,0.87222,620.0,1,1.1852
2002-04-22,0.74167,620.0,1,1.05148
2002-04-23,0.63333,280.0,1,0.72229
2002-04-24,0.975,210.0,1,1.08445
2002-04-25,0.76667,670.0,1,1.09595
2002-04-26,0.54583,280.0,1,0.61245
2002-04-27,1.02778,160.0,1,1.10004
2002-04-28,0.95,330.0,1,1.30625
2002-04-29,0.41667,550.0,1,0.54803
2002-04-30,0.8,430.0,1,0.98956
2002-05-01,0.81667,720.0,1,1.21541
2002-05-02,0.84167,440.0,1,0.99491
2002-05-03,0.84167,150.0,1,0.90746
2002-05-04,1.4,0.0,0,1.4
2002-05-05,0.91667,590.0,1,1.71201
2002-05-06,0.52083,530.0,1,0.68101
2002-05-07,0.59167,1790.0,1,1.12896
2002-05-08,0.83333,370.0,1,1.00323
2002-05-09,0.775,420.0,1,0.97048
2002-05-10,0.76111,420.0,1,0.94346
2002-05-11,0.84167,740.0,1,1.20308
2002-05-12,1.125,510.0,1,1.42823
2002-05-13,0.825,290.0,1,0.94648
2002-05-14,0.90833,0.0,0,0.90833
2002-05-15,0.65556,0.0,0,0.65556
2002-05-16,1.33333,0.0,0,1.33333
2002-05-17,0.76667,0.0,0,0.76667
2002-05-18,1.01111,0.0,0,1.01111
2002-05-19,0.84583,270.0,1,0.94793
2002-05-20,0.88333,90.0,1,0.92239
2002-05-21,1.0,10.0,1,1.0048
2002-05-22,0.76111,130.0,1,0.8038
2002-05-23,0.66111,40.0,1,0.67311
2002-05-24,0.81667,0.0,0,0.81667
2002-05-25,0.93889,120.0,1,0.98721
2002-05-26,1.2,60.0,1,1.22061
2002-05-27,0.52778,90.0,1,0.57578
2002-05-28,0.59,50.0,1,0.60407
2002-05-29,0.98889,0.0,0,0.98889
2002-05-30,0.91667,0.0,0,0.91667
2002-05-31,0.78333,160.0,1,0.85
2002-06-01,0.86667,150.0,1,0.89823
2002-06-02,0.89167,170.0,1,0.92463
2002-06-03,0.83333,310.0,1,1.00141
2002-06-04,1.05,170.0,1,1.23214
2002-06-05,0.58889,610.0,1,0.82595
2002-06-06,1.21667,140.0,1,1.29731
2002-06-07,0.91667,0.0,0,0.91667
2002-06-08,1.325,270.0,1,1.47594
2002-06-09,0.77917,810.0,1,0.86861
2002-06-10,0.83889,250.0,1,0.93925
2002-06-11,0.96667,130.0,1,1.0949
2002-06-12,1.0,50.0,1,1.02259
2002-06-13,0.79167,0.0,0,0.79167
2002-06-14,0.57,0.0,0,0.57
2002-06-15,1.175,0.0,0,1.175
2002-06-16,1.05,430.0,1,1.27262
2002-06-17,0.74444,300.0,1,0.86275
2002-06-18,0.68889,440.0,1,0.85869
2002-06-19,0.80833,510.0,1,1.0444
2002-06-20,0.88333,300.0,1,1.02543
2002-06-21,0.63333,420.0,1,0.7844
2002-06-22,0.84444,40.0,1,0.85784
2002-06-23,0.87222,570.0,1,1.04994
2002-06-24,0.55417,630.0,1,0.75528
2002-06-25,0.85,610.0,1,1.17543
2002-06-26,1.23333,190.0,1,1.35262
2002-06-27,0.9,0.0,0,0.9
2002-06-28,0.975,210.0,1,1.07407
2002-06-29,1.08889,220.0,1,1.15351
2002-06-30,0.66667,60.0,1,0.68211
2002-07-01,0.98333,0.0,0,0.98333
2002-07-02,0.73333,0.0,0,0.73333
2002-07-03,0.72778,0.0,0,0.72778
2002-07-04,0.95,0.0,0,0.95
2002-07-05,0.54667,0.0,0,0.54667
2002-07-06,1.02222,140.0,1,1.0985
2002-07-07,0.775,0.0,0,0.775
2002-07-08,0.94167,0.0,0,0.94167
2002-07-09,0.73333,0.0,0,0.73333
2002-07-10,0.89444,50.0,1,0.92222
2002-07-11,0.59667,0.0,0,0.59667
2002-07-12,0.99167,160.0,1,1.08772
2002-07-13,1.2,180.0,1,1.27421
2002-07-14,0.9,250.0,1,0.98601
2002-07-15,0.85556,0.0,0,0.85556
2002-07-16,1.125,390.0,1,1.35763
2002-07-17,0.6625,270.0,1,0.76232
2002-07-18,0.975,0.0,0,0.975
2002-07-19,0.83333,240.0,1,0.92741
2002-07-20,0.95,170.0,1,0.95
2002-07-21,0.77222,0.0,0,0.77222
2002-07-22,1.14167,60.0,1,1.17319
2002-07-23,0.7,500.0,1,0.88982
2002-07-24,1.11667,30.0,1,1.13123
2002-07-25,0.83889,0.0,0,0.83889
2002-07-26,0.88333,30.0,1,0.89487
2002-07-27,1.34167,0.0,0,1.34167
2002-07-28,1.325,170.0,1,1.41165
2002-07-29,0.50278,0.0,0,0.50278
2002-07-30,0.96667,30.0,1,0.97805
2002-07-31,0.84167,160.0,1,0.90567
2002-08-01,0.9,520.0,1,1.17654
2002-08-02,0.76667,190.0,1,0.86727
2002-08-03,0.9,130.0,1,0.94582
2002-08-04,0.47222,530.0,1,0.61944
2002-08-05,0.56667,500.0,1,0.72775
2002-08-06,0.875,200.0,1,0.97453
2002-08-07,1.01667,0.0,0,1.01667
2002-08-08,0.95,0.0,0,0.95
2002-08-09,0.95833,0.0,0,0.95833
2002-08-10,1.08333,290.0,1,1.17991
2002-08-11,1.00833,150.0,1,1.05797
2002-08-12,0.93333,0.0,0,0.93333
2002-08-13,0.85833,0.0,0,0.85833
2002-08-14,0.78333,40.0,1,0.79359
2002-08-15,0.56667,260.0,1,0.675
2002-08-16,0.88889,0.0,0,0.88889
2002-08-17,1.46667,0.0,0,1.46667
2002-08-18,1.05,170.0,1,1.10533
2002-08-19,0.81667,330.0,1,0.9757
2002-08-20,1.05,0.0,0,1.05
2002-08-21,0.775,90.0,1,0.81163
2002-08-22,0.65417,170.0,1,0.725
2002-08-23,0.67,0.0,0,0.67
2002-08-24,0.95833,390.0,1,1.04921
2002-08-25,0.77222,550.0,1,1.00919
2002-08-26,0.75,0.0,0,0.75
2002-08-27,0.56333,200.0,1,0.61857
2002-08-28,1.0,250.0,1,1.13434
2002-08-29,0.64167,50.0,1,0.65441
2002-08-30,0.66667,0.0,0,0.66667
2002-08-31,1.1,180.0,1,1.19331
2002-09-01,0.90833,140.0,1,0.94123
2002-09-02,0.65,170.0,1,0.70431
2002-09-03,0.62917,50.0,1,0.64122
2002-09-04,1.19167,0.0,0,1.19167
2002-09-05,0.73889,290.0,1,0.84703
2002-09-06,0.95833,0.0,0,0.95833
2002-09-07,2.55,0.0,0,2.55
2002-09-08,0.95833,0.0,0,0.95833
2002-09-09,0.85,480.0,1,1.4413
2002-09-10,0.75833,0.0,0,0.75833
2002-09-12,1.20833,0.0,0,1.20833
2002-09-14,1.83333,0.0,0,1.83333
2002-09-15,0.83,0.0,0,0.83
2002-09-16,1.04167,160.0,1,1.12195
2002-09-17,0.70556,470.0,1,0.70556
2002-09-18,1.01667,60.0,1,1.0453
2002-09-19,0.725,260.0,1,0.82261
2002-09-20,0.575,600.0,1,0.76205
2002-09-21,1.025,360.0,1,1.20312
2002-09-22,1.09167,410.0,1,1.20721
2002-09-23,0.60417,430.0,1,0.72333
2002-09-24,0.66,60.0,1,0.67796
2002-09-25,0.72778,0.0,0,0.72778
2002-09-26,0.64167,110.0,1,0.67079
2002-09-27,1.13333,0.0,0,1.13333
2002-09-28,0.68333,230.0,1,0.74748
2002-09-29,1.25,340.0,1,1.37155
2002-09-30,0.51429,0.0,0,0.51429
2002-10-01,1.06667,0.0,0,1.06667
2002-10-02,1.0,0.0,0,1.0
2002-10-03,0.98333,40.0,1,1.00223
2002-10-04,0.93333,0.0,0,0.93333
2002-10-05,1.25,70.0,1,1.32056
2002-10-06,0.76667,0.0,0,0.76667
2002-10-07,0.95833,240.0,1,1.07021
2002-10-08,0.78333,0.0,0,0.78333
2002-10-09,0.62083,140.0,1,0.66667
2002-10-10,1.05,140.0,1,1.12535
2002-10-11,0.725,30.0,1,0.7325
2002-10-12,1.5,0.0,0,1.5
2002-10-13,1.18333,130.0,1,1.24796
2002-10-14,1.15,310.0,1,1.35059
2002-10-15,0.98889,0.0,0,0.98889
2002-10-16,0.40278,520.0,1,0.54722
2002-10-17,0.65833,0.0,0,0.65833
2002-10-18,0.95833,0.0,0,0.95833
2002-10-19,1.13333,0.0,0,1.13333
2002-10-20,0.60333,150.0,1,0.65116
2002-10-21,1.14167,110.0,1,1.20362
2002-10-22,1.06111,0.0,0,1.06111
2002-10-23,0.76667,0.0,0,0.76667
2002-10-24,1.71667,30.0,1,1.73924
2002-10-25,0.58333,0.0,0,0.58333
2002-10-26,0.79583,0.0,0,0.79583
2002-10-27,0.98889,120.0,1,1.04675
2002-10-28,0.74444,0.0,0,0.74444
2002-10-29,0.88333,0.0,0,0.88333
2002-10-30,0.58333,80.0,1,0.60366
2002-10-31,0.67,0.0,0,0.67
2002-11-01,0.6125,60.0,1,0.62439
2002-11-02,1.25,0.0,0,1.25
2002-11-03,1.32222,20.0,1,1.32877
2002-11-04,1.30833,60.0,1,1.34054
2002-11-05,1.02222,40.0,1,1.04444
2002-11-06,1.00556,0.0,0,1.00556
2002-11-07,0.80556,0.0,0,0.80556
2002-11-08,0.87778,0.0,0,0.87778
2002-11-09,1.35833,80.0,1,1.40335
2002-11-10,0.8875,40.0,1,0.8969
2002-11-11,1.31667,0.0,0,1.31667
2002-11-12,0.62333,0.0,0,0.62333
2002-11-13,0.93333,50.0,1,0.95498
2002-11-14,0.85,0.0,0,0.85
2002-11-15,0.89444,210.0,1,0.98131
2002-11-16,1.36667,280.0,1,1.53112
2002-11-17,1.10833,340.0,1,1.30053
2002-11-18,0.96667,410.0,1,1.2077
2002-11-19,0.57083,180.0,1,0.64583
2002-11-20,0.75,150.0,1,0.79408
2002-11-21,0.93333,140.0,1,0.99633
2002-11-22,0.91111,50.0,1,0.93889
2002-11-23,0.57333,0.0,0,0.57333
2002-11-24,0.91667,310.0,1,0.99982
2002-11-25,0.88333,200.0,1,0.97146
2002-11-26,0.90833,20.0,1,0.91689
2002-11-27,0.93333,0.0,0,0.93333
2002-11-28,0.825,910.0,1,1.39484
2002-11-29,0.78333,460.0,1,1.32114
2002-11-30,0.81667,410.0,1,1.00035
2002-12-01,0.64333,710.0,1,0.83441
2002-12-02,0.75556,290.0,1,0.88974
2002-12-03,0.97778,0.0,0,0.97778
2002-12-04,0.68667,0.0,0,0.68667
2002-12-05,0.9,0.0,0,0.9
2002-12-06,0.81111,0.0,0,0.81111
2002-12-07,0.525,0.0,0,0.525
2002-12-08,0.73889,190.0,1,0.83051
2002-12-09,0.76667,0.0,0,0.76667
2002-12-10,0.95833,0.0,0,0.95833
2002-12-11,0.64,0.0,0,0.64
2002-12-12,0.95833,40.0,1,0.97357
2002-12-13,1.06667,0.0,0,1.06667
2002-12-14,1.04583,0.0,0,1.04583
2002-12-15,1.0,150.0,1,1.14563
2002-12-16,0.68333,0.0,0,0.68333
2002-12-17,0.55833,0.0,0,0.55833
2002-12-18,0.52,130.0,1,0.56006
2002-12-19,1.03333,0.0,0,1.03333
2002-12-20,0.88333,0.0,0,0.88333
2002-12-21,0.77333,0.0,0,0.77333
2002-12-22,1.01667,300.0,1,1.09533
2002-12-23,0.91667,0.0,0,0.91667
2002-12-24,0.65556,220.0,1,0.73239
2002-12-25,0.81667,170.0,1,0.97625
2002-12-26,0.90833,200.0,1,0.94111
2002-12-27,0.71667,90.0,1,0.74775
2002-12-28,0.8125,200.0,1,0.86536
2002-12-29,0.81667,310.0,1,0.88857
2002-12-30,0.58667,0.0,0,0.58667
2002-12-31,0.93333,0.0,0,0.93333
2003-01-01,0.76667,0.0,0,0.76667
2003-01-02,0.53,0.0,0,0.53
2003-01-03,1.075,0.0,0,1.075
2003-01-04,1.03333,0.0,0,1.03333
2003-01-05,0.58,870.0,1,0.75769
2003-01-06,1.175,150.0,1,1.25918
2003-01-07,0.81111,0.0,0,0.81111
2003-01-08,0.60417,130.0,1,0.65833
2003-01-09,1.00556,0.0,0,1.00556
2003-01-10,1.025,0.0,0,1.025
2003-01-11,1.39444,0.0,0,1.39444
2003-01-12,0.63056,190.0,1,0.6609
2003-01-13,0.82778,0.0,0,0.82778
2003-01-14,0.775,0.0,0,0.775
2003-01-15,1.09167,0.0,0,1.09167
2003-01-16,0.7625,60.0,1,0.78133
2003-01-17,1.01667,160.0,1,1.10319
2003-01-18,0.72083,0.0,0,0.72083
2003-01-19,0.68333,410.0,1,0.85417
2003-01-20,0.8625,0.0,0,0.8625
2003-01-21,1.175,280.0,1,1.34244
2003-01-22,0.8875,0.0,0,0.8875
2003-01-23,1.275,0.0,0,1.275
2003-01-24,0.725,0.0,0,0.725
2003-01-25,0.92222,170.0,1,0.99854
2003-01-26,1.48333,170.0,1,1.7355
2003-01-27,1.10556,0.0,0,1.10556
2003-01-28,0.55556,140.0,1,0.58611
2003-01-29,1.325,0.0,0,1.325
2003-01-30,1.15,0.0,0,1.15
2003-01-31,1.175,0.0,0,1.175
2003-02-01,0.98333,1520.0,1,2.25
2003-02-02,0.8,760.0,1,2.06667
2003-02-03,1.46667,140.0,1,1.58074
2003-02-04,1.5,0.0,0,1.5
2003-02-05,1.64167,0.0,0,1.64167
2003-02-06,1.28333,0.0,0,1.28333
2003-02-07,1.10833,0.0,0,1.10833
2003-02-08,1.19167,120.0,1,1.25206
2003-02-09,1.375,0.0,0,1.375
2003-02-10,1.51667,0.0,0,1.51667
2003-02-11,1.2,0.0,0,1.2
2003-02-12,0.96667,0.0,0,0.96667
2003-02-13,1.225,0.0,0,1.225
2003-02-14,1.10833,660.0,1,1.59982
2003-02-15,1.58333,0.0,0,1.58333
2003-02-16,0.68333,0.0,0,0.68333
2003-02-17,1.31667,0.0,0,1.31667
2003-02-18,1.11667,0.0,0,1.11667
2003-02-19,0.93889,60.0,1,0.96265
2003-02-20,0.90833,480.0,1,1.16111
2003-02-21,1.28333,140.0,1,1.38095
2003-02-22,1.03333,0.0,0,1.03333
2003-02-23,1.11667,20.0,1,1.13626
2003-02-24,1.11667,0.0,0,1.11667
2003-02-25,0.95,0.0,0,0.95
2003-02-26,0.92222,0.0,0,0.92222
2003-02-27,0.66667,130.0,1,0.71732
2003-02-28,0.52381,0.0,0,0.52381
2003-03-01,1.35,0.0,0,1.35
2003-03-03,0.98889,0.0,0,0.98889
2003-03-04,0.67083,20.0,1,0.6763
2003-03-05,0.75,280.0,1,0.85451
2003-03-06,0.6625,270.0,1,0.75676
2003-03-07,1.11667,70.0,1,1.15218
2003-03-08,1.33333,270.0,1,1.51081
2003-03-10,0.875,0.0,0,0.875
2003-03-11,1.38333,0.0,0,1.38333
2003-03-12,1.02222,0.0,0,1.02222
2003-03-13,1.38333,0.0,0,1.38333
2003-03-14,1.05833,770.0,1,1.63246
2003-03-15,0.77917,0.0,0,0.77917
2003-03-16,1.6,120.0,1,1.68768
2003-03-17,1.70833,50.0,1,1.75
2003-03-18,1.7,0.0,0,1.7
2003-03-19,1.625,0.0,0,1.625
2003-03-20,1.78333,0.0,0,1.78333
2003-03-21,1.81667,0.0,0,1.81667
2003-03-22,1.30556,0.0,0,1.30556
2003-03-23,1.28889,0.0,0,1.28889
2003-03-24,0.92083,0.0,0,0.92083
2003-03-25,1.75,0.0,0,1.75
2003-03-26,1.66667,0.0,0,1.66667
2003-03-27,0.92917,0.0,0,0.92917
2003-03-28,0.94583,0.0,0,0.94583
2003-03-29,1.74167,0.0,0,1.74167
2003-03-30,1.8,0.0,0,1.8
2003-03-31,1.19444,0.0,0,1.19444
2003-04-01,1.625,0.0,0,1.625
2003-04-02,1.01667,430.0,1,1.11367
2003-04-03,1.22222,20.0,1,1.22222
2003-04-04,1.60833,190.0,1,1.74706
2003-04-05,1.68333,0.0,0,1.68333
2003-04-06,0.9875,0.0,0,0.9875
2003-04-07,1.71667,0.0,0,1.71667
2003-04-08,0.58333,1460.0,1,1.71892
2003-04-09,0.91667,0.0,0,0.91667
2003-04-10,1.65833,200.0,1,1.81853
2003-04-11,1.17222,0.0,0,1.17222
2003-04-12,0.76333,0.0,0,0.76333
2003-04-13,0.525,450.0,1,0.88636
2003-04-14,1.12778,0.0,0,1.12778
2003-04-15,0.95833,500.0,1,1.24569
2003-04-16,0.725,0.0,0,0.725
2003-04-17,1.43333,0.0,0,1.43333
2003-04-18,1.40833,0.0,0,1.40833
2003-04-19,1.25833,220.0,1,1.38876
2003-04-20,0.8,340.0,1,1.12
2003-04-21,1.43333,0.0,0,1.43333
2003-04-22,0.72,0.0,0,0.72
2003-04-23,0.92222,160.0,1,1.00617
2003-04-24,1.06667,50.0,1,1.09631
2003-04-25,0.78333,60.0,1,0.78333
2003-04-26,0.78333,0.0,0,0.78333
2003-04-27,1.36667,130.0,1,1.44638
2003-04-28,0.61667,140.0,1,0.65513
2003-04-29,0.44048,190.0,1,0.48255
2003-04-30,0.73333,250.0,1,0.8375
2003-05-01,1.275,70.0,1,1.32106
2003-05-02,0.76,0.0,0,0.76
2003-05-03,0.58333,100.0,1,0.62045
2003-05-04,0.83333,290.0,1,0.94603
2003-05-05,0.69333,0.0,0,0.69333
2003-05-06,0.97222,0.0,0,0.97222
2003-05-07,0.82222,0.0,0,0.82222
2003-05-08,0.74583,240.0,1,0.83472
2003-05-09,1.03333,150.0,1,1.10025
2003-05-10,0.66667,150.0,1,0.75362
2003-05-11,0.49444,150.0,1,0.57778
2003-05-12,0.82917,40.0,1,0.84211
2003-05-13,1.16667,0.0,0,1.16667
2003-05-14,1.175,0.0,0,1.175
2003-05-15,0.51,0.0,0,0.51
2003-05-16,0.67083,0.0,0,0.67083
2003-05-17,1.1,90.0,1,1.19083
2003-05-18,0.67778,460.0,1,0.88934
2003-05-19,0.68333,540.0,1,0.89831
2003-05-20,0.87778,130.0,1,0.95
2003-05-21,0.64583,450.0,1,0.77456
2003-05-22,0.98333,340.0,1,1.16426
2003-05-23,0.62083,260.0,1,0.70058
2003-05-24,0.88333,180.0,1,0.95511
2003-05-25,0.78333,370.0,1,0.92938
2003-05-26,0.73889,320.0,1,0.89943
2003-05-27,0.54583,310.0,1,0.64909
2003-05-28,0.90833,160.0,1,0.98553
2003-05-29,1.06667,50.0,1,1.0903
2003-05-30,0.825,350.0,1,0.97911
2003-05-31,0.95556,180.0,1,1.05085
2003-06-01,0.88333,290.0,1,1.01556
2003-06-02,0.69444,710.0,1,1.03736
2003-06-03,0.70833,960.0,1,1.37677
2003-06-04,0.47,780.0,1,0.73
2003-06-05,0.55667,160.0,1,0.60407
2003-06-06,0.88333,40.0,1,0.89314
2003-06-07,0.73333,130.0,1,0.82772
2003-06-08,0.88333,260.0,1,1.13029
2003-06-09,1.10833,120.0,1,1.15507
2003-06-10,0.43333,370.0,1,0.54309
2003-06-11,0.63889,610.0,1,0.91284
2003-06-12,1.01667,460.0,1,1.26831
2003-06-13,0.5,1280.0,1,0.57778
2003-06-14,0.375,180.0,1,0.45
2003-06-15,0.58889,0.0,0,0.58889
2003-06-16,0.84167,40.0,1,0.85833
2003-06-17,0.80833,70.0,1,0.83375
2003-06-18,1.05,0.0,0,1.05
2003-06-19,0.41944,170.0,1,0.46095
2003-06-20,0.68889,200.0,1,0.75026
2003-06-21,0.71667,260.0,1,0.80782
